time_ms,relative_alt_m,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
576761,-0.34,0.35,-9.74,0.41,0.06,-0.23,0.04
576807,-0.24,0.25,-10.08,-0.30,-0.10,-1.06,0.08
576853,-0.21,1.35,-9.47,1.95,0.32,-0.32,-0.17
576898,-0.14,1.97,-9.63,3.39,-0.27,0.28,0.05
576944,-0.17,0.52,-9.88,-0.37,-0.40,0.52,0.19
576989,-0.08,-1.03,-10.25,-1.38,-0.21,0.01,0.12
577035,-0.10,0.48,-9.95,-0.62,0.15,0.57,-0.15
577081,-0.02,1.53,-9.56,1.60,0.06,0.74,-0.04
577126,-0.10,1.02,-9.83,1.29,-0.21,0.57,0.13
577172,-0.11,0.28,-9.88,-0.07,-0.24,-0.14,0.22
577217,-0.11,-0.67,-10.12,-1.29,-0.23,0.15,0.19
577276,-0.07,-1.04,-10.11,-2.24,0.05,0.65,-0.08
577327,-0.10,0.67,-9.90,0.51,0.18,-0.41,-0.12
577372,-0.13,1.12,-9.93,1.17,0.07,0.11,-0.05
577418,-0.10,0.84,-9.89,0.64,-0.15,0.17,0.04
577463,-0.11,0.37,-10.06,-0.44,-0.16,0.39,0.04
577509,-0.13,0.64,-10.00,-0.30,-0.02,0.26,0.01
577555,-0.05,0.62,-9.86,0.01,-0.04,-0.31,0.08
577600,-0.10,0.25,-9.90,0.68,-0.00,-0.12,0.04
577646,-0.09,0.10,-9.90,0.73,-0.09,-0.24,0.03
577691,-0.04,0.22,-9.91,-0.18,-0.14,-0.43,0.03
577737,-0.06,1.17,-9.97,-0.64,-0.03,-0.19,0.05
577793,-0.08,0.17,-9.88,0.51,-0.10,0.25,0.01
577844,-0.12,1.11,-9.92,0.27,-0.11,0.25,-0.00
577889,-0.04,0.70,-9.88,-0.13,-0.16,0.34,0.10
577935,-0.07,-0.32,-10.14,-1.03,-0.06,0.13,0.04
577981,-0.14,0.97,-9.85,0.50,0.03,0.16,-0.01
578026,-0.11,0.31,-9.93,0.43,-0.11,0.35,0.11
578072,-0.08,-0.02,-10.00,-1.04,-0.01,0.34,0.05
578117,-0.16,0.32,-9.89,0.36,0.05,0.34,0.04
578163,-0.25,-0.29,-9.93,0.47,-0.03,-0.09,0.02
578208,-0.22,0.32,-9.82,0.24,-0.07,-0.37,0.01
578255,-0.21,0.19,-9.94,-0.18,-0.08,-0.34,0.07
578311,-0.14,0.33,-9.89,0.14,-0.04,-0.56,0.07
578361,-0.17,0.24,-9.96,0.25,-0.07,-0.23,0.05
578407,-0.14,0.30,-9.91,0.26,-0.09,0.14,0.01
578452,-0.22,0.23,-9.89,-0.02,-0.13,1.02,-0.00
578498,-0.17,-0.08,-10.05,-0.29,-0.07,0.54,-0.00
578543,-0.12,0.43,-9.89,-0.06,-0.11,-0.24,-0.02
578589,-0.10,0.28,-10.03,-0.79,-0.11,-0.19,0.05
578635,-0.13,0.41,-9.97,-0.57,-0.03,0.04,0.02
578681,-0.07,0.27,-9.95,-0.48,-0.02,0.01,0.05
578727,-0.06,0.43,-10.04,-0.30,0.05,-0.70,0.07
578773,-0.12,0.74,-9.85,0.84,0.03,-0.35,0.11
578828,-0.09,0.89,-9.90,0.48,-0.09,0.37,0.08
578878,-0.06,0.52,-9.92,-0.76,-0.17,0.30,0.18
578924,0.02,-1.38,-9.96,-0.68,-0.03,0.49,0.16
578969,-0.09,-0.42,-9.99,0.06,-0.02,0.12,0.06
579015,-0.13,0.47,-9.86,-0.25,-0.04,0.03,0.04
579061,-0.13,-1.14,-9.96,-0.15,-0.08,-0.56,0.06
579107,-0.20,-0.45,-10.03,-1.02,-0.01,-0.62,0.01
579153,-0.07,0.53,-9.88,-0.57,0.06,-0.41,-0.05
579199,-0.06,0.24,-10.03,-1.30,0.07,-0.60,0.04
579244,-0.15,-0.43,-10.06,0.20,0.19,-0.18,-0.02
579293,-0.22,-0.13,-9.74,0.34,0.15,-0.21,0.04
579346,-0.24,0.20,-9.93,0.57,0.18,0.57,-0.05
579397,-0.21,0.49,-9.84,1.08,0.13,2.06,-0.08
579442,-0.24,0.15,-9.73,0.91,0.08,-0.24,0.13
579488,-0.20,1.30,-10.04,1.68,0.09,-0.62,0.10
579534,-0.17,0.63,-9.90,0.78,-0.11,0.19,0.15
579580,-0.09,-0.54,-10.06,0.28,-0.12,0.12,0.14
579626,-0.01,-1.64,-10.10,-1.05,-0.04,0.13,0.08
579671,-0.04,-0.23,-10.10,0.55,0.07,-0.71,-0.06
579717,-0.08,0.83,-9.72,1.24,-0.02,-0.78,-0.05
579763,-0.14,-1.46,-9.91,0.68,-0.02,-0.13,0.11
579811,-0.09,-1.03,-9.86,0.37,-0.07,-0.30,0.04
579864,-0.14,-0.17,-9.93,1.32,0.02,0.30,-0.11
579915,-0.10,0.59,-9.79,0.98,-0.15,-0.31,-0.09
579961,-0.12,1.10,-9.90,0.90,-0.17,-0.14,0.00
580007,-0.12,0.17,-9.90,-0.30,-0.12,-0.20,0.11
580053,-0.20,-0.39,-9.84,0.91,-0.14,0.07,0.10
580098,-0.15,-0.24,-9.94,0.49,-0.13,-0.17,0.04
580144,-0.29,-0.40,-9.94,-0.59,-0.09,-0.01,0.00
580190,-0.33,-0.00,-9.89,0.51,-0.08,-0.05,-0.02
580235,-0.34,0.62,-9.87,0.58,-0.04,0.06,-0.03
580281,-0.35,0.71,-9.92,0.48,-0.08,0.05,0.05
580329,-0.39,0.08,-9.87,-0.18,-0.12,-0.26,0.14
580383,-0.33,-0.93,-9.90,-0.10,-0.07,-0.13,0.09
580434,-0.28,-0.60,-9.90,0.04,0.03,0.53,-0.10
580480,-0.31,0.62,-9.89,0.99,0.04,0.15,-0.07
580525,-0.25,0.35,-9.84,0.68,-0.04,-0.35,0.10
580571,-0.20,-0.15,-9.95,0.40,-0.02,0.05,0.00
580617,-0.22,0.93,-9.76,1.26,-0.06,0.03,-0.03
580662,-0.13,0.07,-9.76,1.23,-0.15,0.01,0.11
580708,-0.12,-0.99,-10.00,0.07,-0.16,-0.14,0.08
580753,-0.12,-0.20,-9.94,-0.23,-0.12,0.05,-0.07
580799,-0.01,0.39,-9.90,0.42,-0.08,0.11,-0.04
580847,-0.12,0.45,-9.90,0.10,-0.08,-0.07,0.04
580902,-0.11,0.43,-9.87,0.19,-0.09,0.10,0.05
580952,-0.07,-0.26,-10.00,0.04,-0.08,-0.11,0.07
580998,-0.09,-0.59,-9.97,-0.18,-0.04,-0.12,0.04
581044,-0.07,0.20,-9.92,0.24,-0.05,-0.08,-0.02
581089,-0.10,0.28,-9.96,-0.16,-0.02,0.08,-0.01
581135,-0.12,0.26,-9.85,0.60,-0.02,0.02,0.03
581181,-0.13,0.04,-9.84,1.00,-0.05,0.04,0.02
581226,-0.23,0.00,-9.90,0.11,-0.09,0.10,0.04
581272,-0.26,-0.41,-9.88,0.11,-0.09,-0.04,0.03
581317,-0.25,0.19,-9.86,0.67,-0.07,0.16,-0.04
581365,-0.27,0.67,-9.94,-0.28,-0.08,0.04,0.01
581420,-0.24,-0.04,-9.96,-0.16,-0.07,-0.07,0.08
581471,-0.27,0.40,-9.85,0.61,-0.04,0.08,0.00
581516,-0.25,-0.05,-9.90,-0.03,-0.04,0.01,0.07
581562,-0.20,-0.34,-9.94,0.21,-0.07,0.07,0.05
581607,-0.26,-0.21,-9.89,0.32,-0.05,0.04,-0.01
581653,-0.19,-0.06,-9.94,-0.37,-0.03,-0.03,0.03
581699,-0.22,0.22,-9.89,0.35,-0.02,-0.08,-0.01
581744,-0.28,0.29,-9.87,0.14,-0.00,0.05,0.00
581790,-0.23,0.26,-9.87,0.57,-0.03,0.07,0.06
581839,-0.23,-0.19,-9.96,0.27,-0.08,0.18,0.02
581885,-0.20,0.17,-9.92,-0.56,-0.04,0.38,0.02
581939,-0.21,-1.13,-10.13,-0.44,0.09,0.22,-0.00
581989,-0.10,-0.31,-9.82,1.03,0.18,-0.48,-0.16
582035,-0.08,1.41,-9.49,2.58,0.03,-0.05,-0.01
582080,-0.11,0.56,-9.88,0.71,-0.12,0.08,-0.04
582126,-0.11,0.45,-9.81,-0.03,-0.17,0.53,0.08
582171,-0.10,-0.31,-9.90,0.35,-0.11,0.27,0.07
582217,-0.17,-0.09,-10.01,-0.50,0.01,-0.35,-0.01
582263,-0.12,-0.84,-10.04,-0.76,-0.04,-0.01,0.06
582310,-0.14,-0.23,-9.84,0.29,0.05,-0.08,-0.04
582358,-0.18,0.42,-9.90,1.04,0.11,-0.23,-0.14
582403,-0.23,1.31,-9.74,1.78,-0.05,-0.50,0.01
582457,-0.16,0.68,-10.05,0.58,-0.16,-0.25,0.09
582508,-0.02,-0.72,-9.93,0.02,-0.08,-0.34,0.05
582553,0.06,0.53,-9.85,-0.09,-0.08,-0.18,-0.00
582599,0.02,0.34,-9.86,0.46,0.04,0.60,-0.03
582644,-0.09,-0.11,-9.84,1.00,-0.12,0.11,0.02
582691,-0.26,0.67,-9.87,0.64,-0.08,0.20,0.02
582737,-0.17,-0.03,-9.96,0.21,-0.09,0.26,0.02
582782,-0.23,0.22,-9.92,0.59,-0.12,0.22,-0.03
582828,-0.25,0.22,-9.98,-0.50,-0.12,-0.12,0.00
582876,-0.21,-0.21,-9.98,-0.38,0.00,-0.13,0.01
582922,-0.22,0.44,-9.80,0.94,0.00,0.15,-0.07
582975,-0.25,0.98,-9.87,0.74,-0.08,0.08,-0.01
583026,-0.24,0.28,-9.90,0.26,-0.11,-0.08,0.09
583071,-0.23,-0.36,-10.02,-0.35,-0.13,-0.12,0.04
583118,-0.22,0.23,-10.00,-0.79,0.01,-0.07,-0.06
583164,-0.18,0.92,-9.86,0.38,0.06,0.20,0.01
583209,-0.14,0.32,-9.88,0.90,-0.01,0.10,0.05
583255,-0.09,-0.06,-9.96,0.54,-0.07,-0.15,0.05
583300,-0.22,-0.22,-9.79,-0.16,-0.13,-0.97,-0.01
583346,-0.25,1.07,-9.74,0.41,0.13,-0.42,-0.01
583394,-0.21,0.19,-9.67,1.74,-0.11,0.28,0.01
583440,-0.26,0.53,-10.21,-0.06,-0.21,0.61,-0.00
583494,-0.25,0.46,-9.99,-0.31,-0.03,-0.41,0.01
583545,-0.26,0.94,-9.76,0.57,-0.02,-0.74,0.03
583591,-0.19,-0.04,-9.90,0.00,-0.01,-0.04,0.03
583636,-0.16,0.14,-9.92,0.37,-0.03,-0.01,0.05
583682,-0.16,0.76,-9.79,0.81,-0.03,0.28,-0.03
583728,-0.08,0.34,-9.90,0.90,-0.09,0.30,-0.07
583773,-0.03,0.88,-9.95,0.09,-0.10,0.15,0.01
583819,-0.05,1.13,-9.92,0.29,-0.09,-0.02,0.11
583864,-0.12,0.24,-9.89,0.24,-0.09,-0.01,0.08
583912,-0.14,-0.11,-9.95,-0.07,-0.07,0.27,0.01
583958,-0.13,0.11,-9.96,0.34,-0.09,0.03,0.03
584011,-0.07,0.32,-9.97,-0.20,-0.04,0.19,0.02
584063,-0.22,0.34,-9.90,0.50,-0.02,-0.02,0.03
584108,-0.23,0.39,-9.87,0.77,-0.04,0.03,0.03
584154,-0.19,0.10,-9.90,0.71,-0.12,-0.05,0.04
584200,-0.23,0.10,-9.92,0.34,-0.13,0.02,-0.01
584245,-0.24,0.57,-9.89,0.16,-0.14,-0.06,0.00
584291,-0.29,0.21,-9.95,-0.42,-0.12,-0.09,0.05
584336,-0.32,-0.00,-10.02,-0.75,-0.04,0.06,-0.02
584385,-0.34,0.40,-9.93,0.14,-0.01,0.03,-0.06
584430,-0.27,0.92,-9.95,0.48,-0.02,-0.03,-0.01
584476,-0.23,0.54,-9.85,0.49,-0.02,0.10,0.02
584531,-0.30,0.38,-9.92,0.22,-0.10,0.07,-0.02
584581,-0.26,0.70,-9.95,-0.23,-0.08,-0.17,0.02
584627,-0.28,0.83,-9.95,-0.35,-0.03,0.15,0.01
584672,-0.33,0.64,-9.92,-0.30,-0.02,-0.08,0.08
584718,-0.38,0.04,-9.94,0.25,0.01,0.02,0.06
584763,-0.40,0.68,-9.91,0.48,-0.01,0.10,0.01
584809,-0.30,0.72,-9.87,0.45,-0.03,0.09,0.07
584854,-0.34,0.05,-9.88,0.39,-0.07,0.05,0.05
584903,-0.38,0.05,-9.99,-0.27,-0.06,0.08,0.01
584948,-0.42,0.50,-9.92,-0.06,-0.01,0.01,0.02
584995,-0.38,0.43,-9.90,0.32,-0.00,0.10,0.02
585049,-0.38,0.52,-9.95,0.26,0.01,-0.12,0.02
585099,-0.39,0.63,-9.88,0.75,-0.03,0.10,0.02
585145,-0.34,0.39,-9.95,-0.02,-0.13,-0.14,0.10
585190,-0.30,-0.12,-9.98,0.79,-0.07,-0.25,0.06
585236,-0.18,0.13,-9.85,0.20,-0.11,0.25,0.00
585281,-0.13,0.29,-9.92,-0.33,-0.15,-0.01,0.03
585327,-0.24,0.96,-10.07,-0.36,-0.01,-0.48,0.05
585373,-0.24,0.82,-9.98,-0.07,-0.06,-1.71,0.24
585422,-0.22,-0.19,-9.86,-0.38,0.02,-1.30,0.23
585468,-0.19,0.26,-9.78,0.88,0.06,-0.69,0.10
585513,-0.15,0.89,-9.76,0.90,-0.01,0.29,0.06
585567,-0.12,-0.03,-9.91,0.21,-0.04,0.25,0.07
585617,-0.16,0.61,-9.91,-0.26,-0.02,0.16,0.08
585663,-0.22,0.76,-9.88,0.22,0.01,0.72,0.13
585708,-0.24,-0.90,-9.81,0.86,-0.02,0.47,0.15
585754,-0.23,0.70,-9.86,-0.03,-0.05,0.58,0.13
585800,-0.25,0.42,-9.86,-0.32,0.01,1.47,0.19
585845,-0.15,-1.51,-9.71,0.31,0.04,1.47,0.16
585892,-0.26,-0.32,-9.81,-0.16,0.03,1.27,0.15
585940,-0.16,-0.27,-9.89,-0.23,0.07,1.08,0.17
585986,-0.17,-1.20,-9.87,0.21,0.09,0.89,0.19
586031,-0.17,-1.08,-9.66,0.26,0.06,-0.36,0.17
586085,-0.21,-0.96,-9.85,0.05,0.06,0.25,0.15
586135,-0.25,-1.74,-9.77,0.61,0.05,-0.03,0.08
586181,-0.32,-0.79,-9.91,0.08,0.03,0.38,-0.05
586227,-0.26,-0.65,-9.86,0.13,0.09,0.46,-0.08
586272,-0.23,-0.23,-9.80,0.80,0.12,0.03,-0.03
586319,-0.20,-1.07,-9.62,0.97,0.12,-0.76,0.03
586364,-0.20,0.20,-9.77,0.81,0.15,-1.08,0.05
586410,-0.23,-0.74,-9.72,2.01,0.06,0.38,0.11
586458,-0.23,-0.48,-9.78,0.68,-0.13,-0.16,0.06
586504,-0.31,-0.09,-9.80,0.22,-0.02,0.67,0.08
586549,-0.38,-2.12,-9.77,0.59,-0.02,0.28,0.09
586603,-0.39,-1.31,-9.72,-0.07,0.02,-0.20,-0.01
586654,-0.39,-0.54,-9.89,2.05,0.03,-0.53,0.01
586699,-0.20,-0.63,-9.83,0.56,-0.02,0.18,-0.00
586746,-0.28,-0.25,-10.05,1.44,-0.04,0.38,-0.02
586792,-0.30,-0.63,-11.59,1.26,-0.13,0.75,-0.01
586837,-0.26,-0.70,-11.69,1.61,-0.28,0.98,0.07
586883,-0.13,-0.18,-10.18,0.49,-0.37,1.25,0.10
586929,-0.10,-1.40,-10.19,-0.24,-0.41,1.79,0.05
586977,-0.03,-1.92,-11.30,-0.24,-0.25,1.15,-0.16
587023,0.00,-0.94,-10.31,-1.74,-0.11,1.37,-0.24
587068,-0.08,-1.11,-12.17,-0.94,0.10,2.16,-0.22
587122,-0.14,-0.76,-11.38,0.65,-0.02,1.10,-0.09
587174,-0.10,-0.91,-9.45,-1.57,0.04,1.12,-0.04
587219,-0.15,-0.84,-9.08,0.08,0.05,1.05,-0.06
587265,-0.11,-1.10,-9.89,-0.08,-0.02,0.89,-0.14
587311,-0.00,-1.14,-10.01,-0.28,-0.02,0.49,-0.25
587356,-0.06,-0.50,-9.58,-0.45,-0.17,0.58,-0.28
587402,-0.03,-0.14,-9.79,-0.78,0.03,1.02,-0.33
587450,-0.03,0.09,-10.09,0.11,-0.04,0.79,-0.34
587496,-0.00,0.52,-8.87,-1.23,-0.02,-0.20,-0.22
587542,-0.07,0.62,-9.26,-0.37,0.02,0.34,-0.12
587587,-0.03,0.63,-9.68,-0.89,-0.08,0.49,-0.03
587642,0.06,0.43,-9.53,-0.57,-0.00,0.20,0.01
587692,0.10,0.18,-10.03,-0.91,-0.01,0.68,0.01
587738,0.23,0.57,-9.92,-0.81,-0.01,-0.03,0.01
587784,0.22,0.53,-9.69,-0.66,0.02,0.22,-0.02
587829,0.15,0.11,-9.67,-0.28,0.02,0.12,-0.02
587875,0.11,0.72,-9.36,-0.73,-0.02,0.50,-0.02
587920,0.10,0.80,-8.91,-0.56,0.03,0.09,0.02
587968,0.17,0.26,-8.32,0.22,0.03,0.29,0.04
588014,0.16,-0.29,-8.80,0.26,-0.05,0.15,0.13
588059,0.27,0.47,-9.96,-0.12,-0.13,-0.14,0.21
588105,0.27,0.49,-11.19,-0.55,-0.09,0.07,0.23
588168,0.34,-0.43,-10.60,-0.77,-0.12,0.61,0.19
588219,0.21,-1.19,-9.37,-1.26,-0.08,0.01,0.10
588264,0.11,-0.35,-9.79,-0.66,0.04,0.30,-0.05
588310,0.14,-0.06,-11.06,-0.60,-0.02,0.25,-0.17
588356,0.15,0.39,-10.37,-0.80,0.03,-0.06,-0.21
588401,0.17,0.03,-10.07,0.14,0.03,0.30,-0.23
588447,0.36,0.60,-9.08,-0.38,-0.04,0.06,-0.18
588496,0.31,0.18,-9.50,-0.12,-0.06,0.16,-0.23
588541,0.46,-0.13,-9.35,0.19,-0.10,0.55,-0.22
588587,0.43,0.87,-9.75,-0.90,-0.09,0.09,-0.13
588633,0.50,0.89,-10.29,-0.56,-0.02,-0.12,-0.04
588686,0.51,1.20,-10.39,-0.52,0.04,-0.21,0.02
588737,0.54,0.87,-10.64,-0.35,-0.08,-0.00,-0.04
588783,0.56,1.14,-10.55,-0.59,-0.14,0.28,-0.07
588828,0.63,1.13,-10.34,-0.86,0.02,0.27,-0.01
588874,0.55,0.97,-9.50,-0.36,0.05,-0.31,0.04
588919,0.51,1.14,-9.08,0.12,-0.10,0.24,0.04
588966,0.44,0.17,-9.05,-0.30,-0.19,0.32,0.04
589014,0.47,0.99,-8.68,-0.71,-0.14,0.00,0.11
589060,0.47,0.85,-8.91,-0.48,-0.10,-0.04,0.23
589105,0.53,0.57,-9.18,-0.19,-0.11,-0.14,0.30
589151,0.57,-0.62,-9.24,-1.16,0.01,-0.22,0.10
589205,0.58,0.16,-9.09,-0.83,-0.05,0.27,-0.14
589255,0.52,0.30,-9.53,-0.79,-0.00,-0.08,-0.08
589301,0.48,0.54,-10.21,-0.83,0.05,-0.24,-0.14
589347,0.56,0.86,-9.85,-0.42,-0.01,-0.22,-0.16
589393,0.65,1.07,-9.62,-0.65,-0.07,-0.26,-0.05
589439,0.64,0.60,-9.68,-0.69,0.08,-0.35,-0.05
589484,0.71,0.44,-9.64,-0.50,0.16,0.06,-0.09
589532,0.78,1.17,-10.46,0.94,0.16,-0.49,-0.04
589578,0.83,2.47,-9.69,0.75,-0.17,-0.14,0.15
589624,0.86,0.77,-9.01,-0.97,-0.18,0.46,0.33
589669,0.94,-0.98,-9.95,-1.16,0.03,-0.00,0.20
589723,0.87,0.64,-10.40,0.37,0.07,-0.72,0.00
589774,0.92,1.31,-10.37,0.32,-0.26,-0.53,-0.03
589820,0.87,1.12,-11.06,-0.50,-0.28,0.14,-0.04
589866,0.86,1.39,-8.02,-0.75,-0.16,0.33,0.11
589911,0.76,-0.23,-9.77,-0.55,-0.30,0.37,0.23
589957,0.81,-0.72,-10.75,-1.76,-0.08,-0.67,0.00
590002,0.71,-0.09,-9.63,-1.23,0.25,0.30,-0.13
590051,0.63,1.27,-10.30,-0.07,0.14,-0.47,-0.25
590096,0.59,1.25,-9.71,0.09,-0.17,-0.20,-0.17
590142,0.57,1.70,-10.67,-0.46,-0.10,-0.07,0.02
590188,0.51,0.55,-9.60,-0.63,-0.09,-0.42,0.15
590241,0.44,0.55,-9.23,-0.89,-0.01,-0.13,0.31
590293,0.49,0.39,-10.56,-1.27,0.16,-0.65,0.26
590338,0.50,0.09,-9.34,-0.31,0.20,0.24,0.07
590384,0.47,0.62,-10.66,0.64,0.16,0.20,0.01
590429,0.54,1.93,-10.02,0.86,-0.12,-0.25,0.17
590475,0.58,1.09,-10.12,-0.03,-0.20,0.01,0.31
590521,0.53,-0.57,-9.98,-0.63,-0.18,-0.18,0.32
590569,0.61,-0.58,-10.07,-1.28,-0.11,0.05,0.10
590615,0.62,-0.80,-9.57,-0.78,0.08,0.23,-0.09
590660,0.75,-0.45,-9.66,-0.07,0.11,0.13,-0.23
590706,0.69,0.71,-9.74,0.33,0.10,-0.22,-0.29
590761,0.58,1.63,-9.52,1.13,-0.24,-0.02,0.05
590811,0.62,-0.04,-9.84,-0.62,-0.30,-0.15,0.17
590857,0.62,-0.56,-10.23,-1.24,-0.18,0.11,0.04
590902,0.66,0.43,-9.88,-1.47,-0.02,-0.00,-0.07
590948,0.76,0.23,-9.59,-1.01,0.06,0.20,-0.05
590994,0.81,0.46,-9.73,-0.44,0.13,0.14,0.01
591039,0.81,0.85,-9.73,0.60,0.08,-0.09,0.13
591087,0.89,0.07,-9.42,-0.15,-0.10,-0.29,0.22
591133,0.86,0.04,-9.53,-0.66,-0.16,-0.18,0.18
591178,0.86,-0.30,-9.05,-0.93,-0.06,-0.08,0.12
591225,0.86,-1.38,-9.19,-0.34,0.07,0.05,-0.04
591279,0.89,-0.02,-8.99,-0.45,0.16,-0.38,-0.29
591329,0.83,3.17,-8.43,1.16,-0.10,-0.04,-0.12
591375,0.76,0.75,-8.29,-0.47,-0.34,-0.40,0.22
591421,0.72,-0.89,-8.17,-3.43,-0.11,-0.84,0.14
591466,0.63,-0.06,-9.70,-1.54,0.27,0.34,-0.29
591512,0.65,2.85,-10.32,3.12,0.33,0.71,-0.06
591557,0.72,1.05,-10.41,1.81,-0.15,-0.70,0.44
591606,0.57,-1.16,-11.18,-1.17,-0.16,0.18,0.28
591652,0.58,-1.10,-10.06,-1.56,0.03,0.30,0.06
591698,0.56,-0.18,-9.80,-0.08,0.19,0.30,-0.07
591744,0.62,0.61,-10.13,0.79,0.25,-0.23,-0.10
591797,0.63,1.09,-10.06,1.43,-0.23,0.26,0.18
591848,0.56,-0.20,-8.98,-0.04,-0.24,0.12,0.14
591893,0.39,-1.07,-11.01,-0.57,-0.22,0.13,0.02
591939,0.47,-0.79,-9.27,-0.85,-0.06,0.01,-0.13
591985,0.40,0.21,-8.86,-0.23,-0.01,0.14,-0.23
592030,0.41,1.94,-9.88,0.70,-0.05,0.45,-0.05
592079,0.38,0.25,-9.94,0.23,-0.14,0.23,0.23
592125,0.35,-0.58,-9.23,-0.39,-0.17,0.23,0.21
592170,0.33,-0.76,-9.72,-1.26,-0.04,0.13,0.10
592216,0.29,-0.68,-9.58,-0.42,0.03,0.16,-0.03
592262,0.28,-0.57,-8.48,0.17,0.09,-0.11,-0.21
592315,0.20,1.38,-9.75,0.96,-0.12,0.16,-0.09
592365,0.32,0.32,-10.30,0.34,-0.22,0.01,0.02
592411,0.26,-0.12,-11.09,-0.44,-0.25,0.37,-0.11
592457,0.17,0.22,-11.45,-0.69,-0.26,0.20,-0.16
592502,0.07,0.69,-11.09,-1.15,-0.16,0.15,-0.16
592549,0.13,0.53,-10.65,-0.91,-0.16,0.25,-0.10
592597,0.22,0.55,-11.02,-1.16,0.02,-0.18,-0.03
592643,0.22,1.22,-9.93,-1.71,0.13,-0.62,0.11
592688,0.20,-2.42,-19.84,1.31,0.18,-1.10,0.11
592734,0.77,-0.46,-10.04,0.61,-0.01,0.04,-0.02
592780,0.65,-0.01,-9.96,-1.25,-0.24,-0.30,-0.22
592834,0.49,2.52,-9.86,-0.83,0.01,-0.11,-0.05
592884,0.35,0.66,-10.03,0.09,-0.12,-0.22,0.04
592931,0.30,1.17,-9.81,-0.10,-0.05,-1.05,0.06
592976,0.28,0.74,-9.98,-0.34,-0.08,-1.40,0.16
593022,0.25,0.36,-9.99,-0.64,-0.01,-1.56,0.18
593067,0.23,-0.05,-10.01,-0.74,-0.04,-0.96,0.10
593116,0.25,-0.34,-10.00,-0.59,0.01,-0.70,0.02
593161,0.19,0.52,-9.86,-0.14,-0.00,-0.29,-0.03
593207,0.11,1.15,-9.91,-0.16,-0.03,-0.05,-0.05
593252,0.07,0.64,-9.90,0.31,-0.06,-0.16,0.01
593298,0.01,0.89,-9.93,-0.14,-0.08,0.04,0.02
593352,0.10,1.10,-9.97,-0.31,-0.13,0.07,0.04
593403,0.06,0.87,-9.93,-0.46,-0.09,-0.04,0.12
593449,0.04,0.68,-9.93,-0.67,-0.10,0.02,0.14
593494,0.08,0.31,-9.96,-0.71,-0.07,0.27,0.13
593540,-0.09,0.19,-9.95,-0.70,-0.07,0.27,0.10
593585,-0.18,0.15,-9.97,-0.83,-0.03,0.31,0.10
593634,-0.12,-0.00,-9.96,-0.86,0.01,0.43,0.10
593679,-0.12,-0.02,-9.96,-0.75,0.04,0.48,0.07
593725,-0.00,-0.01,-9.96,-0.63,0.05,0.51,0.05
593770,0.07,0.11,-9.91,-0.52,0.07,0.55,0.05
593816,0.14,0.18,-9.91,-0.40,0.10,0.50,0.06
593871,0.08,0.21,-9.89,-0.19,0.11,0.19,0.10
593921,0.10,0.40,-9.88,-0.05,0.14,0.22,0.13
593966,0.09,0.37,-9.90,0.00,0.13,0.47,0.14
594012,-0.04,0.36,-9.89,0.11,0.16,0.41,0.17
594057,0.02,0.23,-9.84,0.08,0.16,0.43,0.22
594103,-0.04,-0.97,-9.78,0.98,0.14,0.64,0.26
594151,-0.02,-0.37,-9.79,0.40,0.07,0.25,0.16
594196,-0.04,-1.11,-9.50,0.23,0.05,-0.13,0.24
594242,-0.02,-0.17,-9.96,-0.43,0.17,-1.92,0.32
594288,0.08,-1.14,-9.96,0.51,0.06,-0.45,0.22
594333,0.05,0.05,-9.89,0.28,0.05,0.23,0.13
594388,0.08,0.19,-9.70,0.42,0.14,0.53,0.16
594438,0.04,0.04,-9.61,0.45,0.14,0.87,0.27
594484,0.01,-0.74,-9.71,0.91,0.18,0.98,0.38
594529,0.06,-3.07,-9.53,1.19,0.13,0.65,0.27
594575,-0.01,-0.79,-9.66,1.20,0.05,0.60,0.27
594620,0.06,-1.81,-9.87,1.75,-0.07,-0.06,0.32
594666,0.08,-1.48,-9.69,0.35,-0.12,-0.49,0.13
594714,0.10,-1.59,-9.75,0.07,-0.02,0.01,0.14
594760,0.08,-2.06,-9.86,1.99,0.01,0.22,0.07
594805,0.03,-1.40,-9.64,0.48,-0.02,0.25,0.10
594852,-0.01,-2.25,-10.16,1.80,-0.06,0.71,0.11
594906,-0.07,-2.53,-10.42,1.49,-0.38,0.94,0.06
594956,-0.05,-2.33,-9.34,0.71,-0.55,0.81,0.07
595002,0.05,-3.26,-11.14,-0.86,-0.46,0.52,-0.25
595047,0.02,-2.52,-11.55,-0.39,-0.28,0.28,-0.24
595093,0.12,-1.39,-11.18,-0.62,-0.17,0.28,-0.23
595139,0.21,-2.09,-12.08,-0.70,-0.17,0.15,-0.12
595187,0.22,-2.25,-11.87,-0.67,-0.07,0.12,-0.04
595233,0.21,-1.41,-10.73,-0.25,-0.13,0.10,-0.16
595279,0.18,-1.72,-12.33,-0.83,-0.07,0.10,-0.10
595325,0.17,-1.43,-11.66,-0.65,-0.01,0.54,-0.12
595371,0.24,-1.00,-10.21,-1.66,-0.06,0.42,-0.09
595425,0.23,-2.04,-10.51,-0.55,0.12,0.70,-0.14
595475,0.25,-1.19,-10.57,0.30,-0.03,0.38,-0.31
595521,0.28,-0.48,-11.11,0.66,-0.06,0.54,-0.43
